kind,reward_base,discount_rate,discount_horizon,eta,settling_tolerance,settle_threshold,settled_fraction,settling_p10,settling_p50,settling_p90,saturated_fraction,mean_reward,tail_reward,lqr_edge_reward_raw,ceiling_raw,lqr_mean_reward,tube_mean_reward,lqr_reward_exceeds_tube
r2,lyapunov,nan,nan,2.68,0.01,4.605170185988091,1.0,2.8749999999997944,2.9214999999997895,3.1218999999997674,0.1975604344782761,6.642847984048238,7.3191589307852025,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.679962216142625,True
r2,lyapunov,nan,nan,2.7,0.01,4.605170185988091,1.0,2.8739999999997945,2.9209999999997893,3.1218999999997674,0.19796041447927604,6.646525118140044,7.320693372721108,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.6815122725046745,True
r2,lyapunov,nan,nan,2.72,0.01,4.605170185988091,1.0,2.8739999999997945,2.920499999999789,3.1208999999997675,0.19834633268336582,6.650155628410054,7.322233038975522,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.683065689365301,True
r2,lyapunov,nan,nan,2.74,0.01,4.605170185988091,1.0,2.8729999999997946,2.9194999999997897,3.1199999999997674,0.19872600119994,6.653789198603993,7.323777977886,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.684622657932351,True
r2,lyapunov,nan,nan,2.7600000000000002,0.01,4.605170185988091,1.0,2.872099999999795,2.9194999999997897,3.1198999999997676,0.19910566971651417,6.657412697998304,7.325328238541613,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.686183094498154,True
r2,lyapunov,nan,nan,2.7800000000000002,0.01,4.605170185988091,1.0,2.8719999999997947,2.9184999999997894,3.1188999999997677,0.19945721463926805,6.6609734758667845,7.32688385668454,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.687747154815953,True
r2,lyapunov,nan,nan,2.8000000000000003,0.01,4.605170185988091,1.0,2.870999999999795,2.9179999999997897,3.1188999999997677,0.1998337583120844,6.664614784522325,7.328444895639245,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.689314897788395,True
r2,lyapunov,nan,nan,2.82,0.01,4.605170185988091,1.0,2.870099999999795,2.91749999999979,3.117899999999768,0.2001978026098695,6.668208467462623,7.330011400001443,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.690886367921542,True
r2,lyapunov,nan,nan,2.84,0.01,4.605170185988091,1.0,2.869999999999795,2.9169999999997898,3.117899999999768,0.20056653417329134,6.671784174918196,7.331583426723964,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.692461653766007,True
r2,lyapunov,nan,nan,2.86,0.01,4.605170185988091,1.0,2.8690999999997953,2.9164999999997896,3.116899999999768,0.200921203939803,6.675331203926084,7.333160989719996,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.694040832965964,True
r2,lyapunov,nan,nan,2.88,0.01,4.605170185988091,1.0,2.868999999999795,2.91549999999979,3.116899999999768,0.20131493425328734,6.678884700954528,7.334739768626065,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.695622916331352,True
r2,lyapunov,nan,nan,2.9,0.01,4.605170185988091,1.0,2.867999999999795,2.91549999999979,3.115899999999768,0.20167429128543574,6.682429230356161,7.336320812379149,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.69720818566507,True
r2,lyapunov,nan,nan,2.92,0.01,4.605170185988091,1.0,2.867999999999795,2.91449999999979,3.115899999999768,0.20203677316134194,6.68597721280771,7.337905296666053,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.698796980103568,True
r2,lyapunov,nan,nan,2.94,0.01,4.605170185988091,1.0,2.8669999999997953,2.91449999999979,3.114899999999768,0.20239925503724815,6.6895308566910625,7.339493678871486,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7003894413536775,True
r2,lyapunov,nan,nan,2.96,0.01,4.605170185988091,1.0,2.8660999999997956,2.9134999999997904,3.114899999999768,0.20275704964751762,6.693057153513928,7.341086251015421,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.701985798846228,True
r2,lyapunov,nan,nan,2.98,0.01,4.605170185988091,1.0,2.8659999999997954,2.9134999999997904,3.1138999999997683,0.2030898455077246,6.696574615415724,7.34268324919037,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.703586109677825,True
r2,lyapunov,nan,nan,3.0,0.01,4.605170185988091,1.0,2.8649999999997955,2.91249999999979,3.1138999999997683,0.20343201589920504,6.700097202156933,7.344284820000351,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7051903750413056,True
r2,lyapunov,nan,nan,3.02,0.01,4.605170185988091,1.0,2.8649999999997955,2.9119999999997903,3.1128999999997684,0.20376324933753312,6.703603946457481,7.345891137329553,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.706798819248831,True
r2,lyapunov,nan,nan,3.04,0.01,4.605170185988091,1.0,2.8639999999997956,2.9114999999997906,3.1128999999997684,0.2040991700414979,6.70710542795096,7.347502306553868,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.708411469741102,True
r2,lyapunov,nan,nan,3.06,0.01,4.605170185988091,1.0,2.8639999999997956,2.9109999999997904,3.1118999999997685,0.20441946652667367,6.710612524178994,7.34911846733841,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.71002844321626,True
r2,lyapunov,nan,nan,3.08,0.01,4.605170185988091,1.0,2.8629999999997957,2.9104999999997903,3.1118999999997685,0.20475851207439627,6.71411872275426,7.350739706595233,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.711649789000246,True
r2,lyapunov,nan,nan,3.1,0.01,4.605170185988091,1.0,2.8629999999997957,2.9099999999997905,3.1109999999997684,0.20506943402829858,6.717611767611912,7.352366145448175,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.713275536539714,True
r2,lyapunov,nan,nan,3.12,0.01,4.605170185988091,1.0,2.861999999999796,2.909499999999791,3.1108999999997686,0.2053866056697165,6.721107168969658,7.3539978525637695,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.714905900691042,True
r2,lyapunov,nan,nan,3.14,0.01,4.605170185988091,1.0,2.861099999999796,2.9089999999997906,3.1108999999997686,0.20571002699865007,6.724601446384034,7.355634944382978,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.716540863804069,True
r2,lyapunov,nan,nan,3.16,0.01,4.605170185988091,1.0,2.860999999999796,2.9084999999997905,3.1098999999997687,0.20602251137443128,6.7280879200841,7.3572775001516435,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7181805037999744,True
r2,lyapunov,nan,nan,3.18,0.01,4.605170185988091,1.0,2.8600999999997962,2.9079999999997908,3.1098999999997687,0.20632405879706014,6.731569068528675,7.358925622746202,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.719825018871595,True
r2,lyapunov,nan,nan,3.2,0.01,4.605170185988091,1.0,2.859999999999796,2.907499999999791,3.108899999999769,0.20668341582920854,6.7350448417517255,7.360575103874438,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.721473301388612,True
r2,lyapunov,nan,nan,3.22,0.01,4.605170185988091,1.0,2.8590999999997964,2.907499999999791,3.108899999999769,0.20701464926753663,6.7385417552078195,7.362226377376057,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.723125560609625,True
r2,lyapunov,nan,nan,3.24,0.01,4.605170185988091,1.0,2.858999999999796,2.9064999999997907,3.107899999999769,0.20733338333083345,6.7420162761230635,7.363880919066219,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.724782216482818,True
r2,lyapunov,nan,nan,3.2600000000000002,0.01,4.605170185988091,1.0,2.8580999999997965,2.9064999999997907,3.107899999999769,0.2077036773161342,6.74551266934599,7.365539253181072,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.726442498023048,True
r2,lyapunov,nan,nan,3.2800000000000002,0.01,4.605170185988091,1.0,2.8579999999997963,2.9054999999997912,3.107899999999769,0.20805522223888806,6.748977889040489,7.367201793583184,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.728106329026972,True
r2,lyapunov,nan,nan,3.3000000000000003,0.01,4.605170185988091,1.0,2.8570999999997966,2.9054999999997912,3.106899999999769,0.20841614169291536,6.752478641771425,7.368868747706429,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.729773103360592,True
r2,lyapunov,nan,nan,3.3200000000000003,0.01,4.605170185988091,1.0,2.8569999999997964,2.904499999999791,3.106899999999769,0.20873800059997,6.755948362765947,7.370540299491458,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.731443623570455,True
r2,lyapunov,nan,nan,3.34,0.01,4.605170185988091,1.0,2.8569999999997964,2.904499999999791,3.105899999999769,0.20907704614769262,6.759456870924588,7.372216681117506,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.733118238988477,True
r2,lyapunov,nan,nan,3.36,0.01,4.605170185988091,1.0,2.8559999999997965,2.903999999999791,3.105899999999769,0.20939265536723164,6.762926294829695,7.373898005984407,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.734797165507494,True
r2,lyapunov,nan,nan,3.38,0.01,4.605170185988091,1.0,2.8559999999997965,2.9034999999997915,3.105899999999769,0.2096926403679816,6.766432114141158,7.375584422608925,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.736480555041143,True
r2,lyapunov,nan,nan,3.4,0.01,4.605170185988091,1.0,2.8549999999997966,2.9029999999997913,3.1048999999997693,0.21002074896255188,6.769929042120218,7.377276112889463,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.738168594581062,True
r2,lyapunov,nan,nan,3.42,0.01,4.605170185988091,1.0,2.8549999999997966,2.902499999999791,3.1048999999997693,0.21032073396330184,6.773436373078119,7.378973126794686,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.739861497980052,True
r2,lyapunov,nan,nan,3.44,0.01,4.605170185988091,1.0,2.8539999999997967,2.902499999999791,3.1038999999997694,0.2106738413079346,6.77693627387527,7.380675652366523,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.74155853827771,True
r2,lyapunov,nan,nan,3.46,0.01,4.605170185988091,1.0,2.8539999999997967,2.9014999999997917,3.1038999999997694,0.21099257537123145,6.780471698580575,7.382383764142004,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.743259272210009,True
r2,lyapunov,nan,nan,3.48,0.01,4.605170185988091,1.0,2.853099999999797,2.9014999999997917,3.1038999999997694,0.21130505974701264,6.783977250455081,7.384097556532907,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.744964434539831,True
r2,lyapunov,nan,nan,3.5,0.01,4.605170185988091,1.0,2.852999999999797,2.9009999999997915,3.1028999999997695,0.21161441927903604,6.787513933850711,7.385817165498932,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.746674121751605,True
r2,lyapunov,nan,nan,3.52,0.01,4.605170185988091,1.0,2.852099999999797,2.9004999999997914,3.1028999999997695,0.21191909154542274,6.791044578484719,7.387542689786345,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.748388704695567,True
r2,lyapunov,nan,nan,3.54,0.01,4.605170185988091,1.0,2.851999999999797,2.9004999999997914,3.1028999999997695,0.21223626318684066,6.794591962638617,7.389274244889703,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.750108206206023,True
r2,lyapunov,nan,nan,3.56,0.01,4.605170185988091,1.0,2.851999999999797,2.899499999999792,3.1018999999997696,0.21256905904704765,6.798143917482509,7.3910119265110925,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7518314510829605,True
r2,lyapunov,nan,nan,3.58,0.01,4.605170185988091,1.0,2.850999999999797,2.899499999999792,3.1018999999997696,0.21295185240737963,6.801692253583669,7.3927558319842825,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.753557882748626,True
r2,lyapunov,nan,nan,3.6,0.01,4.605170185988091,1.0,2.850999999999797,2.8984999999997916,3.1018999999997696,0.2133049597520124,6.805273710989395,7.39450606022044,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.755287805110335,True
r2,lyapunov,nan,nan,3.62,0.01,4.605170185988091,1.0,2.8500999999997974,2.8984999999997916,3.1008999999997697,0.21363150592470376,6.808855896569495,7.396262754189418,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.757021828926631,True
r2,lyapunov,nan,nan,3.64,0.01,4.605170185988091,1.0,2.849999999999797,2.8984999999997916,3.1008999999997697,0.21394711514424278,6.812444968737402,7.398025966823826,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.758760380854384,True
r2,lyapunov,nan,nan,3.66,0.01,4.605170185988091,1.0,2.8490999999997975,2.897499999999792,3.1008999999997697,0.21443459077046148,6.816069051566213,7.3997951531175685,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7605027324537295,True
r2,lyapunov,nan,nan,3.68,0.01,4.605170185988091,1.0,2.8489999999997973,2.897499999999792,3.09989999999977,0.2148517574121294,6.819704728130576,7.4015651238441995,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.762247541043029,True
r2,lyapunov,nan,nan,3.7,0.01,4.605170185988091,1.0,2.8489999999997973,2.896499999999792,3.09989999999977,0.2152689240537973,6.823362055128936,7.4033382453426,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.763995253760772,True
r2,lyapunov,nan,nan,3.72,0.01,4.605170185988091,1.0,2.8479999999997974,2.896499999999792,3.09989999999977,0.21564078046097696,6.827021553714615,7.405115637118949,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.765745623503668,True
r2,lyapunov,nan,nan,3.74,0.01,4.605170185988091,1.0,2.8479999999997974,2.896499999999792,3.09889999999977,0.21600638718064097,6.830709879187419,7.406897776330614,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7674995493839925,True
r2,lyapunov,nan,nan,3.7600000000000002,0.01,4.605170185988091,1.0,2.8470999999997977,2.8954999999997924,3.09889999999977,0.2163501199940003,6.834436092512983,7.408685076239814,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.769257574556004,True
r2,lyapunov,nan,nan,3.7800000000000002,0.01,4.605170185988091,1.0,2.8469999999997975,2.8954999999997924,3.09889999999977,0.2166844782760862,6.838184753754568,7.410477775484099,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.771019883389494,True
r2,lyapunov,nan,nan,3.8000000000000003,0.01,4.605170185988091,1.0,2.8469999999997975,2.894999999999792,3.09789999999977,0.21703602319884005,6.842023240417994,7.4122761241676525,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.772786926073164,True
r2,lyapunov,nan,nan,3.8200000000000003,0.01,4.605170185988091,1.0,2.8459999999997976,2.894499999999792,3.09789999999977,0.2174547522623869,6.845835594957393,7.414080327079077,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.7745586700012295,True
r2,lyapunov,nan,nan,3.84,0.01,4.605170185988091,1.0,2.8459999999997976,2.894499999999792,3.09789999999977,0.21782817109144542,6.849694453564192,7.415890557925535,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.776335476422996,True
r2,lyapunov,nan,nan,3.86,0.01,4.605170185988091,1.0,2.845099999999798,2.8939999999997923,3.09689999999977,0.21816877906104695,6.853590204497178,7.417706972382903,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.77811746661197,True
r2,lyapunov,nan,nan,3.88,0.01,4.605170185988091,1.0,2.8449999999997977,2.8934999999997926,3.09689999999977,0.21859844507774612,6.8575025899026585,7.419529766009024,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.779904886266986,True
r2,lyapunov,nan,nan,3.9,0.01,4.605170185988091,1.0,2.8449999999997977,2.8934999999997926,3.09689999999977,0.2189812384380781,6.861450230450276,7.421359124950885,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.78169780960271,True
r2,lyapunov,nan,nan,3.92,0.01,4.605170185988091,1.0,2.843999999999798,2.8924999999997922,3.0958999999997703,0.2193452827358632,6.86541417690837,7.423195246509019,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.783496463160078,True
r2,lyapunov,nan,nan,3.94,0.01,4.605170185988091,1.0,2.843999999999798,2.8924999999997922,3.0958999999997703,0.21978432328383582,6.869421296944578,7.425038277637874,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.785297842655042,True
r2,lyapunov,nan,nan,3.96,0.01,4.605170185988091,1.0,2.843099999999798,2.8924999999997922,3.0958999999997703,0.22024055047247637,6.873508933643568,7.426888370949521,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.787102665305216,True
r2,lyapunov,nan,nan,3.98,0.01,4.605170185988091,1.0,2.842999999999798,2.891499999999793,3.09499999999977,0.22067959102044898,6.877609264200724,7.428745694601962,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.78891170668265,True
r2,lyapunov,nan,nan,4.0,0.01,4.605170185988091,1.0,2.842999999999798,2.891499999999793,3.0948999999997704,0.2210936328183591,6.88180590387135,7.430610329528378,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.790724047085946,True
r2,lyapunov,nan,nan,4.0200000000000005,0.01,4.605170185988091,1.0,2.8420999999997982,2.891499999999793,3.0948999999997704,0.2215623593820309,6.886076585994239,7.432482444268762,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.79254059421168,True
r2,lyapunov,nan,nan,4.04,0.01,4.605170185988091,1.0,2.841999999999798,2.8904999999997925,3.0948999999997704,0.2221795160241988,6.8903804528628,7.4343621648861005,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.79436194797469,True
r2,lyapunov,nan,nan,4.0600000000000005,0.01,4.605170185988091,1.0,2.841999999999798,2.8904999999997925,3.0938999999997705,0.2228779186040698,6.894780095165498,7.436249631128967,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.796188310914663,True
r2,lyapunov,nan,nan,4.08,0.01,4.605170185988091,1.0,2.8410999999997983,2.8904999999997925,3.0938999999997705,0.22361694415279237,6.899070541911991,7.438144994356573,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.79801998537531,True
r2,lyapunov,nan,nan,4.1,0.01,4.605170185988091,1.0,2.840999999999798,2.889499999999793,3.0938999999997705,0.22423878806059697,6.903343622778326,7.440048423451501,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.799855424083262,True
r2,lyapunov,nan,nan,4.12,0.01,4.605170185988091,1.0,2.8400999999997985,2.889499999999793,3.0929999999997704,0.22480594720263986,6.907672339065609,7.441960016980821,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.801695389989538,True
r2,lyapunov,nan,nan,4.14,0.01,4.605170185988091,1.0,2.8399999999997982,2.889499999999793,3.0928999999997706,0.2256418429078546,6.912008227298648,7.44387409589429,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.803539001867977,True
r2,lyapunov,nan,nan,4.16,0.01,4.605170185988091,1.0,2.8399999999997982,2.8884999999997927,3.0928999999997706,0.22630274736263187,6.916296299636876,7.445791453366171,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.805386732675122,True
r2,lyapunov,nan,nan,4.18,0.01,4.605170185988091,1.0,2.8390999999997986,2.8884999999997927,3.0928999999997706,0.2269308409579521,6.920616865742363,7.447712751768154,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.807238987249946,True
r2,lyapunov,nan,nan,4.2,0.01,4.605170185988091,1.0,2.8389999999997984,2.8884999999997927,3.0918999999997707,0.22761830658467078,6.924954695585784,7.4496329258061165,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.8090947362729874,True
r2,lyapunov,nan,nan,4.22,0.01,4.605170185988091,1.0,2.8389999999997984,2.8874999999997932,3.0918999999997707,0.22824015049247537,6.929275460314004,7.451555269967379,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.810955030571832,True
r2,lyapunov,nan,nan,4.24,0.01,4.605170185988091,1.0,2.8380999999997987,2.8874999999997932,3.0918999999997707,0.229094795260237,6.933642612485782,7.453481187715841,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.812819345699213,True
r2,lyapunov,nan,nan,4.26,0.01,4.605170185988091,1.0,2.8379999999997985,2.8874999999997932,3.0918999999997707,0.22980100994950253,6.93795115469141,7.455411475626079,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.81468788168817,True
r2,lyapunov,nan,nan,4.28,0.01,4.605170185988091,1.0,2.8379999999997985,2.886499999999793,3.090899999999771,0.230458789560522,6.942303670560393,7.457346572926864,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.816561297511502,True
r2,lyapunov,nan,nan,4.3,0.01,4.605170185988091,1.0,2.837099999999799,2.886499999999793,3.090899999999771,0.23120093995300234,6.946663275533681,7.4592869620203635,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.818439678030829,True
r2,lyapunov,nan,nan,4.32,0.01,4.605170185988091,1.0,2.8369999999997986,2.886499999999793,3.090899999999771,0.2319899630018499,6.951018932326919,7.461233040383646,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.820322191352314,True
r2,lyapunov,nan,nan,4.34,0.01,4.605170185988091,1.0,2.8369999999997986,2.885999999999793,3.090899999999771,0.23275242487875605,6.955379623308517,7.463185077103493,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.822209571143476,True
r2,lyapunov,nan,nan,4.36,0.01,4.605170185988091,1.0,2.836099999999799,2.8854999999997935,3.089899999999771,0.23348207589620518,6.959768475803242,7.465143381054703,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.824102303361038,True
r2,lyapunov,nan,nan,4.38,0.01,4.605170185988091,1.0,2.8359999999997987,2.8854999999997935,3.089899999999771,0.23431484675766212,6.964110535106723,7.467108136487588,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.826000741222177,True
r2,lyapunov,nan,nan,4.4,0.01,4.605170185988091,1.0,2.8359999999997987,2.8854999999997935,3.089899999999771,0.23503199840008,6.968455533675264,7.4690796459835616,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.827905128235153,True
r2,lyapunov,nan,nan,4.42,0.01,4.605170185988091,1.0,2.835099999999799,2.884499999999793,3.089899999999771,0.2358350832458377,6.972800039643893,7.4710581097937565,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.829814071092528,True
r2,lyapunov,nan,nan,4.44,0.01,4.605170185988091,1.0,2.834999999999799,2.884499999999793,3.088899999999771,0.23664910504474776,6.977123115828378,7.4730433645046395,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.831728164120536,True
r2,lyapunov,nan,nan,4.46,0.01,4.605170185988091,1.0,2.834999999999799,2.884499999999793,3.088899999999771,0.23739438028098594,6.981396755713676,7.475035282658366,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.833647387081883,True
r2,lyapunov,nan,nan,4.48,0.01,4.605170185988091,1.0,2.834099999999799,2.8834999999997937,3.088899999999771,0.23822246387680615,6.985709135922073,7.477034173754984,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.835570845082702,True
r2,lyapunov,nan,nan,4.5,0.01,4.605170185988091,1.0,2.833999999999799,2.8834999999997937,3.088899999999771,0.23896617669116543,6.989994155372733,7.47904028538224,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.837499860850886,True
r2,lyapunov,nan,nan,4.5200000000000005,0.01,4.605170185988091,1.0,2.833999999999799,2.8834999999997937,3.087899999999771,0.23982394630268486,6.994248649188896,7.48104698130237,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.83943305590739,True
r2,lyapunov,nan,nan,4.54,0.01,4.605170185988091,1.0,2.8330999999997992,2.8829999999997935,3.087899999999771,0.24071765161741912,6.998496677952593,7.483055377891549,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.841370946805031,True
r2,lyapunov,nan,nan,4.5600000000000005,0.01,4.605170185988091,1.0,2.832999999999799,2.8824999999997933,3.087899999999771,0.2416957277136143,7.002672250373685,7.485067650176521,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.843312435746816,True
r2,lyapunov,nan,nan,4.58,0.01,4.605170185988091,1.0,2.832999999999799,2.8824999999997933,3.087899999999771,0.24257693365331734,7.006844637556416,7.487084612195205,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.845253917468949,True
r2,lyapunov,nan,nan,4.6000000000000005,0.01,4.605170185988091,1.0,2.832999999999799,2.8824999999997933,3.0868999999997713,0.2433925178741063,7.010994021216906,7.489106962402704,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.847198035187896,True
r2,lyapunov,nan,nan,4.62,0.01,4.605170185988091,1.0,2.8320999999997993,2.881499999999794,3.0868999999997713,0.24423153842307885,7.015152607154388,7.491135030511561,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.849143742500041,True
r2,lyapunov,nan,nan,4.64,0.01,4.605170185988091,1.0,2.831999999999799,2.881499999999794,3.0868999999997713,0.2450189990500475,7.019253143448657,7.493169147727747,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.851092611562081,True
r2,lyapunov,nan,nan,4.66,0.01,4.605170185988091,1.0,2.831999999999799,2.881499999999794,3.0868999999997713,0.24575646217689115,7.0233486953802755,7.495209749934313,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.853045579533048,True
r2,lyapunov,nan,nan,4.68,0.01,4.605170185988091,1.0,2.8310999999997994,2.881499999999794,3.0868999999997713,0.2464642392880356,7.027453274775663,7.497257059539514,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.855003029025826,True
r2,lyapunov,nan,nan,4.7,0.01,4.605170185988091,1.0,2.8309999999997992,2.8804999999997936,3.0858999999997714,0.2471595170241488,7.0315328887801725,7.499311261476798,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.8569655047170235,True
r2,lyapunov,nan,nan,4.72,0.01,4.605170185988091,1.0,2.8309999999997992,2.8804999999997936,3.0858999999997714,0.24783760811959402,7.035610712501869,7.501372686264255,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.858933281267387,True
r2,lyapunov,nan,nan,4.74,0.01,4.605170185988091,1.0,2.8300999999997996,2.8804999999997936,3.0858999999997714,0.24848601319934002,7.039677407683866,7.503441580812992,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.860906814027976,True
r2,lyapunov,nan,nan,4.76,0.01,4.605170185988091,1.0,2.8299999999997993,2.879499999999794,3.0858999999997714,0.24928753562321884,7.043766120413268,7.505518200595827,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.862885088575289,True
r2,lyapunov,nan,nan,4.78,0.01,4.605170185988091,1.0,2.8299999999997993,2.879499999999794,3.0848999999997715,0.2500312484375781,7.04786041317942,7.507602803298283,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.864866709910232,True
r2,lyapunov,nan,nan,4.8,0.01,4.605170185988091,1.0,2.8299999999997993,2.879499999999794,3.0848999999997715,0.2507124643767812,7.051895665312909,7.509695467874002,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,7.866852869127601,True
