arm,seed,stage,step,dataset,accel_corr,accel_nrmse,mass_rel_frob_err,coriolis_corr,coriolis_nrmse,gradV_combined_corr,gen_rmse,quad_corr
compliant_ctrl,5,100000,100000,reference,0.3396996557712555,3.0868082492265843,0.3257571091038713,-0.07941479347916934,1.8246263713342563,0.00547787268230442,109.98601060507175,0.8363032341003418
compliant_ctrl,5,100000,100000,policy,0.9193584322929382,0.4424129793423303,0.424999101680487,0.40680720696890704,1.4029204046039827,0.2943470605134797,180.18041320315476,0.26035234332084656
compliant_ctrl,5,100000,100000,best_policy,0.9169468879699707,0.41658512446203766,0.37208704562832606,0.4143655456312014,1.368851742344923,0.5213372553056781,273.7822560817564,0.6641461849212646
compliant_old,5,100000,100000,reference,0.4530097246170044,1.4941726480609179,0.29354030015379634,-0.008207492680253675,1.4939415468689814,0.9406132190149646,9.14307276043639,-0.25463759899139404
compliant_old,5,100000,100000,policy,0.7575832605361938,0.682051070020933,0.38987208563147346,0.07164279600263264,1.7407009503093085,0.8888229002790766,8.261965223108493,-0.24539974331855774
compliant_old,5,100000,100000,best_policy,0.900376558303833,0.460197906700284,0.3233073584619357,0.5727223141535763,0.8293865215166728,0.7619857612660289,42.02228075305607,0.46367722749710083
constraint,6,100000,100000,reference,0.5759925842285156,1.7461074442184314,0.27833417870104765,0.606420921751299,0.7972669744978449,0.9883610714862242,6.387014473662319,0.9331185817718506
constraint,6,100000,100000,policy,0.9687837362289429,0.252313800879808,0.5912410414397559,-0.5293939768077909,1.534038700810148,0.7200525288182744,7.768272631617923,0.2398988902568817
constraint,6,100000,100000,best_policy,0.9049426913261414,0.47781927678237734,0.2687802176014876,0.4470204898838413,1.5290035476395907,0.8243826606161044,37.00112681885137,0.7263906002044678
compliant_ctrl,6,100000,100000,reference,0.47545158863067627,1.9358110807974829,0.18462077972767252,-0.15180204389235147,1.792378938051707,0.15732818154727712,32.958643487512326,-0.037677448242902756
compliant_ctrl,6,100000,100000,policy,0.9326022863388062,0.41228116917284185,0.10741128413912136,0.6322441210100961,0.7743563500395166,0.8367443008466687,22.026031250357136,-0.12637563049793243
compliant_ctrl,6,100000,100000,best_policy,0.9279104471206665,0.3988835885694743,0.1305905609108689,0.33992509715202096,1.294097831152015,0.541929341556026,33.2972039250344,0.5832878947257996
compliant_old,6,100000,100000,reference,0.5340505838394165,1.2534476646494757,0.19753004409181252,0.10123439903757844,1.4979060207831572,0.851779826093792,12.889858139662975,-0.27033787965774536
compliant_old,6,100000,100000,policy,0.944381833076477,0.36832606720435135,0.151733428929874,0.7081062999132862,0.6991993354168198,0.5369096654785863,24.99344182852327,0.08532798290252686
compliant_old,6,100000,100000,best_policy,0.8384138345718384,0.5465538982186658,0.24108952303261127,0.45734287635321724,1.1478637488386194,0.8905392201816603,43.225484601500575,0.25458717346191406
constraint,7,100000,100000,reference,0.31708383560180664,3.7343955991636144,0.2677763007208588,0.14937912821132043,1.9126488664490273,-0.19352398138307528,9.097231118522085,-0.3274223506450653
constraint,7,100000,100000,policy,0.9514861702919006,0.33447774153390253,0.4644132656142561,-0.3722458580967256,1.302745395269424,0.07191109168177716,40.74449376189498,0.6530479192733765
constraint,7,100000,100000,best_policy,0.9519413113594055,0.31012399615816305,0.46673949221883204,0.19098082185595067,1.0093517790404283,-0.08075651472185774,23.57027800913683,0.6510851383209229
compliant_ctrl,7,100000,100000,reference,0.3791048526763916,3.1802858589309824,0.3656343718161883,0.06783568131395479,1.892718180230257,0.14760422334544068,16.31813471737307,0.3930046260356903
compliant_ctrl,7,100000,100000,policy,0.9635508060455322,0.32115405159131405,0.25510022773447394,0.6913092324605463,0.7195211038782904,0.7755315246315448,16.34954019724156,0.2091371715068817
compliant_ctrl,7,100000,100000,best_policy,0.9375728964805603,0.41302875552050783,0.2943208322684552,0.6739826690076277,0.7540137029951475,0.8563040087741554,21.289040613415107,0.2592422068119049
